date,fund_id,y_true,lgb,fold
2020-06-18,SBI_LargeCap,0,0.6521540673912494,5
2020-06-19,SBI_LargeCap,1,0.592777397741148,5
2020-06-22,SBI_LargeCap,1,0.5451300303414592,5
2020-06-23,SBI_LargeCap,1,0.4847059315784782,5
2020-06-24,SBI_LargeCap,0,0.5167745089173081,5
2020-06-25,SBI_LargeCap,0,0.5465124240163453,5
2020-06-26,SBI_LargeCap,0,0.43929476389960687,5
2020-06-29,SBI_LargeCap,1,0.5513438712144436,5
2020-06-30,SBI_LargeCap,0,0.604310411392914,5
2020-07-01,SBI_LargeCap,1,0.5945125142187893,5
2020-07-02,SBI_LargeCap,1,0.47727621496449046,5
2020-07-03,SBI_LargeCap,1,0.48883911723957696,5
2020-07-06,SBI_LargeCap,0,0.5092627833761846,5
2020-07-07,SBI_LargeCap,0,0.422672737761394,5
2020-07-08,SBI_LargeCap,0,0.4159606883917199,5
2020-07-09,SBI_LargeCap,0,0.4265419594553235,5
2020-07-10,SBI_LargeCap,0,0.3898302902581946,5
2020-07-13,SBI_LargeCap,0,0.36486188154229854,5
2020-07-14,SBI_LargeCap,0,0.3608953969364083,5
2020-07-15,SBI_LargeCap,0,0.4348486215078543,5
2020-07-16,SBI_LargeCap,0,0.37361660662738116,5
2020-07-17,SBI_LargeCap,0,0.4456120313001082,5
2020-07-20,SBI_LargeCap,0,0.4405999502298739,5
2020-07-21,SBI_LargeCap,0,0.5169971443985228,5
2020-07-22,SBI_LargeCap,0,0.5928540834822793,5
2020-07-23,SBI_LargeCap,0,0.5645855073780854,5
2020-07-24,SBI_LargeCap,0,0.5971533935508441,5
2020-07-27,SBI_LargeCap,1,0.6210652881252465,5
2020-07-28,SBI_LargeCap,1,0.5685958263815508,5
2020-07-29,SBI_LargeCap,1,0.7256325803511156,5
2020-07-30,SBI_LargeCap,1,0.6496732922575141,5
2020-07-31,SBI_LargeCap,1,0.561064760991422,5
2020-08-03,SBI_LargeCap,0,0.3140342432524666,5
2020-08-04,SBI_LargeCap,1,0.3795375398314581,5
2020-08-05,SBI_LargeCap,1,0.34250786237499303,5
2020-08-06,SBI_LargeCap,1,0.4357561803463453,5
2020-08-07,SBI_LargeCap,1,0.33733515104203904,5
2020-08-10,SBI_LargeCap,0,0.46519441210811313,5
2020-08-11,SBI_LargeCap,0,0.5652167321568733,5
2020-08-12,SBI_LargeCap,0,0.29217802954585037,5
2020-08-13,SBI_LargeCap,0,0.18926510109943467,5
2020-08-14,SBI_LargeCap,0,0.0733484987461605,5
2020-08-17,SBI_LargeCap,0,0.046341034606098216,5
2020-08-18,SBI_LargeCap,1,0.03331779581337845,5
2020-08-19,SBI_LargeCap,1,0.039215135840724794,5
2020-08-20,SBI_LargeCap,1,0.02861863617252052,5
2020-08-21,SBI_LargeCap,1,0.04363668999802034,5
2020-08-24,SBI_LargeCap,1,0.06973866205676603,5
2020-08-25,SBI_LargeCap,1,0.09742052622823108,5
2020-08-26,SBI_LargeCap,1,0.12188399697020648,5
2020-08-27,SBI_LargeCap,1,0.10171285322285577,5
2020-08-28,SBI_LargeCap,1,0.13071271725122136,5
