date,fund_id,y_true,logit,fold
2019-06-06,Groww_LargeCap,1,0.5566383454343545,2
2019-06-07,Groww_LargeCap,1,0.5388220805840842,2
2019-06-10,Groww_LargeCap,1,0.49051235601953513,2
2019-06-11,Groww_LargeCap,1,0.4760055009682811,2
2019-06-12,Groww_LargeCap,1,0.5256641835557104,2
2019-06-13,Groww_LargeCap,1,0.523444375671468,2
2019-06-14,Groww_LargeCap,0,0.5624611768345399,2
2019-06-17,Groww_LargeCap,0,0.5186648156702831,2
2019-06-18,Groww_LargeCap,0,0.5382270906621327,2
2019-06-19,Groww_LargeCap,1,0.4944768783961148,2
2019-06-20,Groww_LargeCap,1,0.5607503386522144,2
2019-06-21,Groww_LargeCap,1,0.5555396352672668,2
2019-06-24,Groww_LargeCap,0,0.6148975417441446,2
2019-06-25,Groww_LargeCap,0,0.5691309219650686,2
2019-06-26,Groww_LargeCap,1,0.5646442787563998,2
2019-06-27,Groww_LargeCap,0,0.5395036045101402,2
2019-06-28,Groww_LargeCap,0,0.5190440371500603,2
2019-07-01,Groww_LargeCap,0,0.4580581524116667,2
2019-07-02,Groww_LargeCap,0,0.4532386175838615,2
2019-07-03,Groww_LargeCap,0,0.4808635868298881,2
2019-07-04,Groww_LargeCap,1,0.4583301249560854,2
2019-07-05,Groww_LargeCap,1,0.3792634823562971,2
2019-07-08,Groww_LargeCap,0,0.3563709376131658,2
2019-07-09,Groww_LargeCap,1,0.35133326068023074,2
2019-07-10,Groww_LargeCap,1,0.3731690020901733,2
2019-07-11,Groww_LargeCap,1,0.3662671797207102,2
2019-07-12,Groww_LargeCap,1,0.37493973075905035,2
2019-07-15,Groww_LargeCap,1,0.43480497689662606,2
2019-07-16,Groww_LargeCap,1,0.5103502408241246,2
2019-07-17,Groww_LargeCap,1,0.4701686076401235,2
2019-07-18,Groww_LargeCap,1,0.4855715664255503,2
2019-07-19,Groww_LargeCap,1,0.3799353399287622,2
2019-07-22,Groww_LargeCap,1,0.3760596464574226,2
2019-07-23,Groww_LargeCap,1,0.37824637102579295,2
2019-07-24,Groww_LargeCap,1,0.33233219308589257,2
2019-07-25,Groww_LargeCap,1,0.3066519292848812,2
2019-07-26,Groww_LargeCap,1,0.28370115477770536,2
2019-07-29,Groww_LargeCap,1,0.3133718267888278,2
2019-07-30,Groww_LargeCap,1,0.3030390362945845,2
2019-07-31,Groww_LargeCap,1,0.2788214329597349,2
2019-08-01,Groww_LargeCap,1,0.282297381545427,2
2019-08-02,Groww_LargeCap,1,0.3056030249346972,2
2019-08-05,Groww_LargeCap,1,0.2937967134708671,2
2019-08-06,Groww_LargeCap,1,0.38351657808839806,2
2019-08-07,Groww_LargeCap,1,0.45338819715514644,2
2019-08-08,Groww_LargeCap,1,0.4494716245740516,2
2019-08-09,Groww_LargeCap,1,0.43618195290953227,2
2019-08-13,Groww_LargeCap,1,0.3512421446155151,2
2019-08-14,Groww_LargeCap,1,0.29842638175697267,2
2019-08-16,Groww_LargeCap,1,0.33521388988639894,2
2019-08-19,Groww_LargeCap,1,0.31645768853400275,2
2019-08-20,Groww_LargeCap,1,0.29447652674803426,2
2019-08-21,Groww_LargeCap,1,0.23450721551735546,2
2019-08-22,Groww_LargeCap,1,0.20563962195062593,2
2019-08-23,Groww_LargeCap,1,0.2897413872339235,2
2019-08-26,Groww_LargeCap,1,0.33670778328578777,2
2019-08-27,Groww_LargeCap,1,0.37780023813172564,2
2019-08-28,Groww_LargeCap,1,0.33734431121584935,2
2019-08-29,Groww_LargeCap,1,0.37191127237123744,2
2019-08-30,Groww_LargeCap,1,0.3482202366890561,2
2019-09-03,Groww_LargeCap,1,0.37281994506324995,2
2019-09-04,Groww_LargeCap,1,0.3391133232719521,2
2019-09-05,Groww_LargeCap,1,0.2603356164703717,2
2019-09-06,Groww_LargeCap,1,0.2718193619651583,2
2019-09-09,Groww_LargeCap,1,0.3023200271163697,2
2019-09-11,Groww_LargeCap,1,0.2562389454701176,2
2019-09-12,Groww_LargeCap,1,0.24396492709115064,2
2019-09-13,Groww_LargeCap,1,0.23542079356325105,2
2019-09-16,Groww_LargeCap,1,0.2580031444077656,2
2019-09-17,Groww_LargeCap,1,0.30174813553168656,2
2019-09-18,Groww_LargeCap,1,0.2830875017721878,2
2019-09-19,Groww_LargeCap,1,0.24646567521555382,2
2019-09-20,Groww_LargeCap,1,0.3261236129338218,2
2019-09-23,Groww_LargeCap,1,0.4154185547513018,2
2019-09-24,Groww_LargeCap,1,0.44946937034910533,2
2019-09-25,Groww_LargeCap,1,0.4795713193073658,2
2019-09-26,Groww_LargeCap,1,0.5097415598248258,2
2019-09-27,Groww_LargeCap,1,0.4777135652161039,2
2019-09-30,Groww_LargeCap,1,0.44636618099865477,2
2019-10-01,Groww_LargeCap,1,0.47292371701555025,2
2019-10-03,Groww_LargeCap,1,0.48606139742436294,2
2019-10-04,Groww_LargeCap,1,0.4557499116240734,2
2019-10-07,Groww_LargeCap,1,0.5223436337480191,2
2019-10-09,Groww_LargeCap,1,0.527757924946027,2
2019-10-10,Groww_LargeCap,1,0.4884313540391858,2
2019-10-11,Groww_LargeCap,1,0.46274172639645894,2
2019-10-14,Groww_LargeCap,1,0.45140222378929956,2
2019-10-15,Groww_LargeCap,1,0.49857026815179334,2
2019-10-16,Groww_LargeCap,1,0.5178055650087754,2
2019-10-17,Groww_LargeCap,1,0.5213695992672053,2
2019-10-18,Groww_LargeCap,1,0.4921384633203113,2
2019-10-22,Groww_LargeCap,0,0.39926806433135875,2
2019-10-23,Groww_LargeCap,0,0.4589687178030318,2
2019-10-24,Groww_LargeCap,0,0.4489619777108707,2
2019-10-25,Groww_LargeCap,0,0.42182708666067154,2
2019-10-29,Groww_LargeCap,0,0.42455259787789695,2
2019-10-30,Groww_LargeCap,0,0.44450669872770615,2
2019-10-31,Groww_LargeCap,0,0.4782907881626944,2
2019-11-01,Groww_LargeCap,1,0.47405679391010375,2
2019-11-04,Groww_LargeCap,0,0.4533296325567336,2
2019-11-05,Groww_LargeCap,1,0.44893195207835485,2
2019-11-06,Groww_LargeCap,1,0.4985431266267545,2
