date,fund_id,y_true,y_hat_p50,y_hat_naive,fold
2019-01-16,UTI_LargeCap,-0.012981906673412702,-0.010379211045818227,0.006501144516224855,5
2019-01-17,UTI_LargeCap,-0.021879035249725787,-0.008977815215004901,0.006712010838224813,5
2019-01-18,UTI_LargeCap,-0.006206458413822613,-0.0007430767650368267,3.9554487421211704e-05,5
2019-01-21,UTI_LargeCap,0.007477800612343266,0.000877626393507104,-0.003112044974302286,5
2019-01-22,UTI_LargeCap,-0.013038432419784085,-0.0012875031093221127,-0.006414717340195164,5
2019-01-23,UTI_LargeCap,0.002796516318110953,0.000951880552067417,-0.005091576307838519,5
2019-01-24,UTI_LargeCap,-0.009190958362239154,-0.0006415455443414392,-0.0024546022884137653,5
2019-01-25,UTI_LargeCap,-0.013524069152006213,-0.0024627123726422436,-0.0015296041767474122,5
2019-01-28,UTI_LargeCap,-0.013889081847520135,-0.0035504099364319862,-0.0034464157811928686,5
2019-01-29,UTI_LargeCap,-0.02222869082099166,-0.007558060299735793,-0.0002818495189247372,5
2019-01-30,UTI_LargeCap,-0.023815843863178587,-0.009951367972078221,0.0032092556675407113,5
2019-01-31,UTI_LargeCap,-0.0236792012247784,-0.009024016724732903,-6.575270892894558e-05,5
2019-02-01,UTI_LargeCap,-0.011978951057356246,-0.0014873507377587485,-0.0025376622651591685,5
2019-02-04,UTI_LargeCap,-0.0047225639821455445,0.0006615276735842295,-0.008191749347985944,5
2019-02-05,UTI_LargeCap,-0.016734716532734506,-0.0010550052541213502,-0.004106755717460109,5
2019-02-06,UTI_LargeCap,0.0026420922610019826,0.0061529361202510005,-0.0023523730619707806,5
2019-02-07,UTI_LargeCap,-0.010968271611693892,-0.00024649386842694263,-0.0003466361034036858,5
2019-02-08,UTI_LargeCap,-0.003364106684881074,0.0041206147045056134,-0.0017565244504289534,5
2019-02-11,UTI_LargeCap,-0.0015693081638175066,0.001543440633676751,-0.0037510901569142163,5
2019-02-12,UTI_LargeCap,0.020758988645928067,0.001797276001905367,-0.0024883463072160605,5
2019-02-13,UTI_LargeCap,-0.025139656614328265,0.002969918937338165,-0.00561766768458738,5
2019-02-14,UTI_LargeCap,-0.01935049321229565,-0.0013416476553471657,-0.0006970101531129647,5
2019-02-15,UTI_LargeCap,-0.024587049880082645,0.0015707465138503176,0.0013184512600858955,5
2019-02-18,UTI_LargeCap,0.001685034765958271,0.001986788611229188,0.0025443368828362845,5
2019-02-19,UTI_LargeCap,-0.007242780242019853,0.0023872384481713684,-7.930229267238964e-05,5
2019-02-20,UTI_LargeCap,-0.010523393109150625,0.0033063590064028414,-0.0019384417197367831,5
2019-02-21,UTI_LargeCap,-0.015843239589832248,0.004200139996073803,-0.0034168708191606445,5
2019-02-22,UTI_LargeCap,-0.0030082961319013446,0.005743163947080113,-0.004495721392216545,5
2019-02-25,UTI_LargeCap,-0.010495385872725471,0.004123536344870549,-0.0019244757030678628,5
2019-02-26,UTI_LargeCap,-0.0002371755981924739,0.004729640132457577,-0.0006186668616872115,5
2019-02-27,UTI_LargeCap,-0.021841442289403545,0.004421783001279929,0.0028840757155789154,5
2019-02-28,UTI_LargeCap,-0.032186252461530396,0.006613919217273391,0.0013615493089246256,5
2019-03-01,UTI_LargeCap,-0.028999223898949156,0.005943848691537945,0.0011492883153866318,5
2019-03-05,UTI_LargeCap,-0.004620328619820757,0.010818144871194644,-0.0011690894720091105,5
2019-03-06,UTI_LargeCap,0.00024768855108314725,0.007216214088727119,-0.0004522280785255184,5
2019-03-07,UTI_LargeCap,-0.011581498693115533,0.006275124215823459,-0.0008378748293140781,5
