date,gold_inr
2024-01-25,2016.900024
2024-01-26,2016.800049
2024-01-29,2025.199951
2024-01-30,2031.5
2024-01-31,2048.399902
2024-02-01,2053
2024-02-02,2036.099976
2024-02-05,2025.699951
2024-02-06,2034.5
2024-02-07,2035.199951
2024-02-08,2032.199951
2024-02-09,2023.300049
2024-02-12,2018.199951
2024-02-13,1992.900024
2024-02-14,1990.300049
2024-02-15,2002.099976
2024-02-16,2011.5
2024-02-20,2027.5
2024-02-21,2022.300049
2024-02-22,2019.699951
2024-02-23,2038.599976
2024-02-26,2028.5
2024-02-27,2034
2024-02-28,2033
2024-02-29,2045.699951
2024-03-01,2086.899902
2024-03-04,2117.699951
2024-03-05,2133.5
2024-03-06,2150.300049
2024-03-07,2158
2024-03-08,2178.600098
2024-03-11,2182.5
2024-03-12,2160.399902
2024-03-13,2175.399902
2024-03-14,2163
2024-03-15,2157.300049
2024-03-18,2160.699951
2024-03-19,2156.300049
2024-03-20,2157.899902
2024-03-21,2182.399902
2024-03-22,2158.100098
2024-03-25,2174.800049
2024-03-26,2175.600098
2024-03-27,2190.600098
2024-03-28,2217.399902
2024-04-01,2236.5
2024-04-02,2261
2024-04-03,2294.399902
2024-04-04,2288.800049
2024-04-05,2325.699951
2024-04-08,2331.699951
2024-04-09,2343.5
2024-04-10,2329.600098
2024-04-11,2354.800049
2024-04-12,2356.199951
2024-04-15,2365.800049
2024-04-16,2390.800049
2024-04-17,2371.699951
2024-04-18,2382.300049
2024-04-19,2398.399902
2024-04-22,2332.199951
2024-04-23,2327.699951
2024-04-24,2324.5
2024-04-25,2329.800049
2024-04-26,2334.800049
2024-04-29,2345.399902
2024-04-30,2291.399902
2024-05-01,2299.899902
2024-05-02,2299.199951
2024-05-03,2299
2024-05-06,2321.600098
2024-05-07,2315.199951
2024-05-08,2313.600098
2024-05-09,2332.100098
2024-05-10,2367.300049
2024-05-13,2336.100098
2024-05-14,2353.399902
2024-05-15,2388.699951
2024-05-16,2380
2024-05-17,2412.199951
2024-05-20,2433.899902
2024-05-21,2421.699951
2024-05-22,2389.199951
2024-05-23,2335
2024-05-24,2332.5
2024-05-28,2355.199951
2024-05-29,2340.300049
2024-05-30,2342.899902
2024-05-31,2322.899902
2024-06-03,2346.600098
2024-06-04,2325.5
2024-06-05,2354.100098
2024-06-06,2370.300049
2024-06-07,2305.199951
2024-06-10,2307.699951
2024-06-11,2307.5
2024-06-12,2336
2024-06-13,2300.199951
2024-06-14,2331.399902
2024-06-17,2312.399902
2024-06-18,2330.399902
2024-06-20,2353.800049
2024-06-21,2316.399902
2024-06-24,2330
2024-06-25,2316.600098
2024-06-26,2299.199951
2024-06-27,2324.5
2024-06-28,2327.699951
2024-07-01,2327.600098
2024-07-02,2323
2024-07-03,2359.800049
2024-07-05,2388.5
2024-07-08,2355.199951
2024-07-09,2360.100098
2024-07-10,2372.199951
2024-07-11,2415
2024-07-12,2414
2024-07-15,2422.899902
2024-07-16,2462.399902
2024-07-17,2454.800049
2024-07-18,2451.800049
2024-07-19,2395.5
2024-07-22,2392
2024-07-23,2404.600098
2024-07-24,2413.300049
2024-07-25,2351.899902
2024-07-26,2380
2024-07-29,2377.300049
2024-07-30,2405
2024-07-31,2426.5
2024-08-01,2435
2024-08-02,2425.699951
2024-08-05,2401.699951
2024-08-06,2389.100098
2024-08-07,2390.5
2024-08-08,2422.199951
2024-08-09,2432.100098
2024-08-12,2462.399902
2024-08-13,2466.699951
2024-08-14,2439.399902
2024-08-15,2453.100098
2024-08-16,2498.600098
2024-08-19,2501.800049
2024-08-20,2511.300049
2024-08-21,2508.399902
2024-08-22,2478.899902
2024-08-23,2508.399902
2024-08-26,2517.699951
2024-08-27,2516
2024-08-28,2501
2024-08-29,2525.699951
2024-08-30,2493.800049
2024-09-03,2489.899902
2024-09-04,2493.399902
2024-09-05,2511.399902
2024-09-06,2493.5
2024-09-09,2501.800049
2024-09-10,2512.300049
2024-09-11,2512.100098
2024-09-12,2551.199951
2024-09-13,2581.300049
2024-09-16,2580.399902
2024-09-17,2564.300049
2024-09-18,2570.699951
2024-09-19,2588
2024-09-20,2619.899902
2024-09-23,2626.5
2024-09-24,2651.199951
2024-09-25,2659.199951
2024-09-26,2669.899902
2024-09-27,2644.300049
2024-09-30,2636.100098
2024-10-01,2667.300049
2024-10-02,2647.100098
2024-10-03,2657.100098
2024-10-04,2645.800049
2024-10-07,2644.800049
2024-10-08,2615
2024-10-09,2606
2024-10-10,2620.600098
2024-10-11,2657.600098
2024-10-14,2647.800049
2024-10-15,2661.399902
2024-10-16,2674
2024-10-17,2691
2024-10-18,2713.699951
2024-10-21,2723.100098
2024-10-22,2744.199951
2024-10-23,2714.399902
2024-10-24,2734.899902
2024-10-25,2740.899902
2024-10-28,2742.899902
2024-10-29,2768.399902
2024-10-30,2788.5
2024-10-31,2738.300049
2024-11-01,2738.600098
2024-11-04,2736.100098
2024-11-05,2740.300049
2024-11-06,2667.600098
2024-11-07,2698.399902
2024-11-08,2687.5
2024-11-11,2611.199951
2024-11-12,2600
2024-11-13,2580.800049
2024-11-14,2568.199951
2024-11-15,2565.699951
2024-11-18,2610.600098
2024-11-19,2627.100098
2024-11-20,2648.199951
2024-11-21,2672.100098
2024-11-22,2709.899902
2024-11-25,2616.800049
2024-11-26,2620.300049
2024-11-27,2639.899902
2024-11-29,2657
2024-12-02,2634.899902
2024-12-03,2644.699951
2024-12-04,2653.800049
2024-12-05,2626.600098
2024-12-06,2638.600098
2024-12-09,2664.899902
2024-12-10,2697.600098
2024-12-11,2733.800049
2024-12-12,2687.5
2024-12-13,2656
2024-12-16,2651.399902
2024-12-17,2644.399902
2024-12-18,2636.5
2024-12-19,2592.199951
2024-12-20,2628.699951
2024-12-23,2612.300049
2024-12-24,2620
2024-12-26,2638.800049
2024-12-27,2617.199951
2024-12-30,2606.100098
2024-12-31,2629.199951
2025-01-02,2658.899902
2025-01-03,2645
2025-01-06,2638.399902
2025-01-07,2656.699951
2025-01-08,2664.5
2025-01-09,2683.800049
2025-01-10,2708.5
2025-01-13,2673.5
2025-01-14,2677.5
2025-01-15,2712.5
2025-01-16,2746.399902
2025-01-17,2744.300049
2025-01-21,2755
2025-01-22,2767.600098
2025-01-23,2763.100098
2025-01-24,2777.300049
2025-01-27,2737.5
2025-01-28,2766.800049
2025-01-29,2769.100098
2025-01-30,2823
2025-01-31,2812.5
2025-02-03,2833.899902
2025-02-04,2853.300049
2025-02-05,2871.600098
2025-02-06,2856
2025-02-07,2867.300049
2025-02-10,2914.300049
2025-02-11,2912.5
2025-02-12,2909
2025-02-13,2925.899902
2025-02-14,2883.600098
2025-02-18,2931.600098
2025-02-19,2919.399902
2025-02-20,2940
2025-02-21,2937.600098
2025-02-24,2947.899902
2025-02-25,2904.5
2025-02-26,2916.800049
2025-02-27,2883.199951
2025-02-28,2836.800049
2025-03-03,2890.199951
2025-03-04,2909.600098
2025-03-05,2915.300049
2025-03-06,2916.600098
2025-03-07,2904.699951
2025-03-10,2891
2025-03-11,2912.899902
2025-03-12,2939.100098
2025-03-13,2984.300049
2025-03-14,2994.5
2025-03-17,3000
2025-03-18,3035.100098
2025-03-19,3035.899902
2025-03-20,3040
2025-03-21,3018.199951
2025-03-24,3013.100098
2025-03-25,3023.699951
2025-03-26,3020.899902
