date,usd_inr
2019-06-03,69.56960297
2019-06-04,69.16190338
2019-06-05,69.55999756
2019-06-06,69.625
2019-06-07,69.36000061
2019-06-10,69.34500122
2019-06-11,69.52349854
2019-06-12,69.3864975
2019-06-13,69.69999695
2019-06-14,69.80000305
2019-06-17,69.77050018
2019-06-18,70.11250305
2019-06-19,69.76499939
2019-06-20,69.87000275
2019-06-21,69.77999878
2019-06-24,69.56990051
2019-06-25,69.60250092
2019-06-26,69.63749695
2019-06-27,69.60250092
2019-06-28,69.32499695
2019-07-01,68.94049835
2019-07-02,69.16750336
2019-07-03,69.08249664
2019-07-04,69.00749969
2019-07-05,68.73999786
2019-07-08,68.44000244
2019-07-09,68.84999847
2019-07-10,68.76499939
2019-07-11,68.36759949
2019-07-12,68.66999817
2019-07-15,68.5503006
2019-07-16,68.74749756
2019-07-17,68.89499664
2019-07-18,68.78600311
2019-07-19,68.84999847
2019-07-22,68.83000183
2019-07-23,69.16000366
2019-07-24,69.01999664
2019-07-25,69.18499756
2019-07-26,69.15049744
2019-07-29,68.87000275
2019-07-30,68.94999695
2019-07-31,69.07749939
2019-08-01,69.40499878
2019-08-02,69.29720306
2019-08-05,69.6568985
2019-08-06,71.51999664
2019-08-07,71.23000336
2019-08-08,71.1651001
2019-08-09,70.47090149
2019-08-12,71.03500366
2019-08-13,71.58000183
2019-08-14,71.08000183
2019-08-15,71.6352005
2019-08-16,71.72000122
2019-08-19,71.13200378
2019-08-20,71.99500275
2019-08-21,71.80999756
2019-08-22,71.43779755
2019-08-23,71.92040253
2019-08-26,71.50250244
2019-08-27,72.16000366
2019-08-28,71.53500366
2019-08-29,72.08499908
2019-08-30,71.68019867
2019-09-02,71.72989655
2019-09-03,71.96209717
2019-09-04,72.45999908
2019-09-05,71.95570374
2019-09-06,72.22000122
2019-09-09,71.66999817
2019-09-10,72.09249878
2019-09-11,71.85900116
2019-09-12,71.56009674
2019-09-13,71.28500366
2019-09-16,71.02069855
2019-09-17,71.74909973
2019-09-18,71.70999908
2019-09-19,71.54250336
2019-09-20,71.71749878
2019-09-23,71.19159698
2019-09-24,70.78959656
2019-09-25,71.28500366
2019-09-26,71.30999756
2019-09-27,71.21499634
2019-09-30,70.498703
2019-10-01,70.92250061
2019-10-02,71.09999847
2019-10-03,71.14160156
2019-10-04,71.01999664
2019-10-07,70.81500244
2019-10-08,71.36000061
2019-10-09,71.20999908
2019-10-10,71.41000366
2019-10-11,70.98000336
2019-10-14,70.91400146
2019-10-15,71.45249939
2019-10-16,71.76000214
2019-10-17,71.62000275
2019-10-18,71.42250061
2019-10-21,71.02999878
2019-10-22,71.10500336
2019-10-23,71.07499695
2019-10-24,70.71499634
2019-10-25,71.19000244
2019-10-28,70.83000183
2019-10-29,70.73500061
2019-10-30,70.88459778
2019-10-31,70.98999786
2019-11-01,70.97000122
2019-11-04,70.51210022
2019-11-05,71
2019-11-06,70.89499664
2019-11-07,71
2019-11-08,71.37650299
2019-11-12,71.5739975
2019-11-13,71.77999878
2019-11-14,72.14150238
2019-11-15,71.95580292
2019-11-18,71.70580292
2019-11-19,71.93509674
2019-11-20,71.85099792
2019-11-21,71.76820374
2019-11-22,71.7405014
2019-11-25,71.7826004
2019-11-26,71.67949677
2019-11-27,71.42839813
2019-11-28,71.22810364
2019-11-29,71.54740143
2019-12-02,71.72299957
2019-12-03,71.625
2019-12-04,71.95999908
2019-12-05,71.48010254
2019-12-06,71.38500214
2019-12-09,71.28679657
2019-12-10,70.96019745
2019-12-11,71.01000214
2019-12-12,70.72930145
2019-12-13,70.55989838
2019-12-16,70.68900299
2019-12-17,70.92050171
2019-12-18,71.21499634
2019-12-19,70.98989868
2019-12-20,71.22270203
2019-12-23,71.02400208
2019-12-24,71.21070099
2019-12-25,71.45999908
2019-12-26,71.54000092
2019-12-27,71.3003006
2019-12-30,71.31300354
2019-12-31,71.31099701
2020-01-01,71.27580261
2020-01-02,71.02500153
2020-01-03,71.41500092
2020-01-06,71.73100281
2020-01-07,71.78700256
2020-01-08,72.16000366
2020-01-09,71.41190338
2020-01-10,71.19429779
2020-01-13,70.95300293
2020-01-14,70.71890259
2020-01-15,70.8451004
2020-01-16,70.71800232
2020-01-17,70.94560242
2020-01-20,71.03469849
2020-01-21,71.03099823
2020-01-22,71.16999817
2020-01-23,71.07810211
2020-01-24,71.32099915
2020-01-27,71.32499695
2020-01-28,71.44000244
2020-01-29,71.23040009
2020-01-30,71.30000305
2020-01-31,71.63999939
2020-02-03,71.49649811
2020-02-04,71.31410217
2020-02-05,71.09999847
2020-02-06,71.18000031
2020-02-07,71.47000122
2020-02-10,71.51550293
2020-02-11,71.27999878
2020-02-12,71.27529907
2020-02-13,71.29620361
2020-02-14,71.26850128
2020-02-17,71.51480103
2020-02-18,71.34919739
2020-02-19,71.57499695
2020-02-20,71.82749939
2020-02-21,72.11000061
2020-02-24,71.88680267
2020-02-25,72.04669952
2020-02-26,71.87000275
2020-02-27,71.66339874
2020-02-28,71.93000031
2020-03-02,72.15000153
2020-03-03,72.82499695
2020-03-04,73.34200287
2020-03-05,74.04250336
2020-03-06,73.85510254
2020-03-09,73.99530029
2020-03-10,74.40599823
2020-03-11,74.20500183
2020-03-12,74.76000214
2020-03-13,75.30000305
2020-03-16,73.90399933
2020-03-17,75.15499878
2020-03-18,74.01239777
2020-03-19,74.98200226
2020-03-20,75.15969849
2020-03-23,75.62210083
2020-03-24,76.5059967
2020-03-25,77.26000214
2020-03-26,75.84549713
2020-03-27,74.7256012
2020-03-30,75.46499634
2020-03-31,75.40000153
2020-04-01,75.32499695
2020-04-02,77.56999969
2020-04-03,77.13999939
2020-04-06,76.23000336
2020-04-07,75.96489716
2020-04-08,76.66000366
2020-04-09,75.95899963
2020-04-10,76.65000153
2020-04-13,76.16649628
2020-04-14,76.91000366
2020-04-15,75.93099976
2020-04-16,77.21250153
2020-04-17,77.56999969
2020-04-20,76.55999756
2020-04-21,77.20999908
2020-04-22,76.9693985
2020-04-23,76.40000153
2020-04-24,76.42250061
2020-04-27,76.27149963
2020-04-28,76.18630219
2020-04-29,76.46499634
2020-04-30,75.25849915
2020-05-01,75.72000122
2020-05-04,75.60050201
2020-05-05,75.84999847
2020-05-06,76.16999817
2020-05-07,76.15129852
2020-05-08,76.08000183
2020-05-11,75.52500153
2020-05-12,76.30999756
2020-05-13,75.68000031
2020-05-14,75.42620087
2020-05-15,75.48500061
2020-05-18,75.81999969
2020-05-19,75.60009766
2020-05-20,76
2020-05-21,75.77999878
2020-05-22,75.625
2020-05-25,75.98500061
2020-05-26,76.11000061
2020-05-27,75.81999969
2020-05-28,76.12999725
2020-05-29,75.95999908
2020-06-01,75.51319885
2020-06-02,75.73000336
2020-06-03,75.06580353
2020-06-04,75.54499817
2020-06-05,75.49089813
2020-06-08,75.5177002
2020-06-09,75.625
2020-06-10,75.50980377
2020-06-11,75.875
2020-06-12,76.38999939
2020-06-15,75.95680237
2020-06-16,75.97799683
2020-06-17,76.65499878
2020-06-18,76.55000305
2020-06-19,76.40039825
2020-06-22,76.25209808
2020-06-23,75.78980255
2020-06-24,75.60780334
2020-06-25,75.97000122
2020-06-26,75.53980255
2020-06-29,75.61979675
2020-06-30,75.69999695
2020-07-01,75.75
2020-07-02,75.45490265
2020-07-03,74.72100067
2020-07-06,74.6792984
2020-07-07,74.60759735
2020-07-08,75.125
2020-07-09,74.93990326
2020-07-10,75.33999634
2020-07-13,75.15850067
2020-07-14,75.44999695
2020-07-15,75.57499695
2020-07-16,75.12490082
2020-07-17,75.17449951
2020-07-20,74.89730072
2020-07-21,74.98999786
2020-07-22,74.76999664
2020-07-23,74.81999969
2020-07-24,74.80729675
2020-07-27,74.75980377
2020-07-28,75
2020-07-29,75.08999634
2020-07-30,74.83119965
2020-07-31,74.98999786
2020-08-03,74.9178009
2020-08-04,75.33000183
2020-08-05,75.25
2020-08-06,74.88220215
2020-08-07,74.89980316
2020-08-10,75.02480316
2020-08-11,75.09999847
2020-08-12,74.90000153
2020-08-13,74.77210236
2020-08-14,75.02999878
2020-08-17,74.90280151
2020-08-18,75
2020-08-19,74.79499817
2020-08-20,74.96679688
2020-08-21,74.99990082
2020-08-24,74.92179871
2020-08-25,74.40000153
2020-08-26,74.45249939
2020-08-27,74.24009705
2020-08-28,73.77449799
2020-08-31,73.12830353
2020-09-01,73.66999817
2020-09-02,73.26999664
2020-09-03,73.24849701
2020-09-04,73.44789886
2020-09-07,73.29029846
2020-09-08,73.65000153
2020-09-09,73.78679657
2020-09-10,73.55000305
2020-09-11,73.52729797
2020-09-14,73.47859955
2020-09-15,73.61499786
2020-09-16,73.80000305
2020-09-17,73.55069733
2020-09-18,73.58360291
2020-09-21,73.53479767
2020-09-22,73.57980347
2020-09-23,73.50299835
2020-09-24,73.77839661
2020-09-25,73.68240356
2020-09-28,73.69930267
2020-09-29,73.97499847
2020-09-30,73.84500122
2020-10-01,73.70500183
2020-10-02,73.21700287
2020-10-05,73.32240295
2020-10-06,73.10829926
2020-10-07,73.81500244
2020-10-08,73.54250336
2020-10-09,73.28050232
2020-10-12,73.01480103
2020-10-13,73.35079956
2020-10-14,73.62000275
2020-10-15,73.29620361
2020-10-16,73.3710022
2020-10-19,73.44380188
2020-10-20,73.57499695
2020-10-21,73.64749908
2020-10-22,73.6812973
2020-10-23,73.72000122
2020-10-26,73.82289886
2020-10-27,73.94850159
2020-10-28,73.80500031
2020-10-29,74.44000244
2020-10-30,74.26399994
2020-11-02,74.55049896
2020-11-03,74.45680237
2020-11-04,74.6556015
2020-11-05,74.37999725
2020-11-06,74.12000275
2020-11-09,73.97979736
2020-11-10,73.95320129
2020-11-11,74.28160095
2020-11-12,74.56999969
2020-11-13,74.86499786
2020-11-16,74.48770142
2020-11-17,74.41809845
2020-11-18,74.47969818
2020-11-19,74.41999817
2020-11-20,74.09960175
2020-11-23,74.16239929
2020-11-24,74.24490356
2020-11-25,73.96080017
2020-11-26,73.7798996
2020-11-27,74.04879761
2020-11-30,73.94090271
2020-12-01,74.02519989
2020-12-02,73.65499878
2020-12-03,73.66259766
2020-12-04,73.86489868
2020-12-07,73.79029846
2020-12-08,74.01999664
2020-12-09,73.72640228
2020-12-10,73.93499756
2020-12-11,73.72669983
2020-12-14,73.73799896
2020-12-15,73.86000061
2020-12-16,73.75980377
2020-12-17,73.61660004
2020-12-18,73.52980042
2020-12-21,73.60359955
2020-12-22,73.93530273
2020-12-23,74.26999664
2020-12-24,73.83979797
2020-12-25,73.55780029
2020-12-28,73.68900299
2020-12-29,73.54489899
2020-12-30,73.45359802
2020-12-31,73.13400269
2021-01-01,73.08920288
2021-01-04,73.09200287
2021-01-05,73.31999969
2021-01-06,73.37480164
2021-01-07,73.36000061
2021-01-08,73.44599915
2021-01-11,73.37339783
2021-01-12,73.5134964
2021-01-13,73.16500092
2021-01-14,73.16989899
2021-01-15,73.08760071
2021-01-18,73.15899658
2021-01-19,73.18869781
2021-01-20,73.19190216
2021-01-21,72.9108963
2021-01-22,72.95490265
2021-01-25,72.99590302
2021-01-26,72.97000122
2021-01-27,72.91999817
2021-01-28,73.03710175
2021-01-29,72.938797
2021-02-01,72.90660095
2021-02-02,73.11979675
2021-02-03,72.91629791
2021-02-04,72.85800171
2021-02-05,72.9457016
2021-02-08,72.78479767
2021-02-09,72.92990112
2021-02-10,72.85489655
2021-02-11,72.80729675
2021-02-12,72.70950317
2021-02-15,72.59480286
2021-02-16,72.63870239
2021-02-17,72.93499756
2021-02-18,72.79730225
2021-02-19,72.60540009
2021-02-22,72.5530014
2021-02-23,72.44400024
2021-02-24,72.3769989
2021-02-25,72.40000153
2021-02-26,73.15090179
2021-03-01,73.59590149
2021-03-02,73.30940247
2021-03-03,73.27749634
2021-03-04,72.88069916
2021-03-05,73.13179779
2021-03-08,73.13339996
2021-03-09,73.33000183
2021-03-10,72.77590179
2021-03-11,72.70600128
2021-03-12,72.63899994
2021-03-15,72.68299866
2021-03-16,72.51529694
2021-03-17,72.51560211
2021-03-18,72.29560089
2021-03-19,72.66880035
2021-03-22,72.40499878
2021-03-23,72.38050079
2021-03-24,72.61219788
2021-03-25,72.64559937
2021-03-26,72.6128006
2021-03-29,72.44719696
2021-03-30,72.74189758
2021-03-31,73.44529724
2021-04-01,73.20349884
2021-04-02,73.28730011
2021-04-05,73.37599945
2021-04-06,73.27950287
2021-04-07,73.48999786
2021-04-08,74.40149689
2021-04-09,74.54450226
2021-04-12,74.72949982
2021-04-13,74.99099731
2021-04-14,75.1815033
2021-04-15,75.02610016
2021-04-16,74.72740173
2021-04-19,74.5632019
2021-04-20,74.87819672
2021-04-21,75.44920349
2021-04-22,75.42949677
2021-04-23,75.09169769
2021-04-26,74.86810303
2021-04-27,74.81490326
2021-04-28,74.57499695
2021-04-29,74.3117981
2021-04-30,74.10579681
2021-05-03,74.09480286
2021-05-04,73.83750153
2021-05-05,73.77890015
2021-05-06,73.79940033
2021-05-07,73.61519623
2021-05-10,73.29029846
2021-05-11,73.5
2021-05-12,73.37509918
2021-05-13,73.68160248
2021-05-14,73.44490051
2021-05-17,73.27890015
2021-05-18,73.2696991
2021-05-19,73.12819672
2021-05-20,73.22290039
2021-05-21,73.02189636
2021-05-24,72.90979767
2021-05-25,72.83660126
2021-05-26,72.80490112
2021-05-27,72.67250061
2021-05-28,72.68299866
2021-05-31,72.39350128
2021-06-01,72.48719788
2021-06-02,72.85500336
2021-06-03,72.96510315
2021-06-04,73.04419708
2021-06-07,72.90969849
2021-06-08,72.80940247
2021-06-09,72.97530365
2021-06-10,72.98529816
2021-06-11,73.01229858
2021-06-14,73.2315979
2021-06-15,73.18080139
2021-06-16,73.34470367
2021-06-17,73.82409668
2021-06-18,74.25389862
2021-06-21,74.14389801
2021-06-22,74.1352005
2021-06-23,74.3321991
2021-06-24,74.24690247
2021-06-25,74.19029999
2021-06-28,74.21299744
2021-06-29,74.28540039
2021-06-30,74.28759766
2021-07-01,74.3710022
2021-07-02,74.54499817
2021-07-05,74.48179626
2021-07-06,74.31780243
2021-07-07,74.76290131
2021-07-08,74.82189941
2021-07-09,74.7213974
2021-07-12,74.4905014
2021-07-13,74.54170227
2021-07-14,74.65910339
2021-07-15,74.46910095
2021-07-16,74.53700256
2021-07-19,74.63179779
2021-07-20,74.99340057
2021-07-21,74.52700043
2021-07-22,74.44020081
2021-07-23,74.45200348
2021-07-26,74.44889832
2021-07-27,74.28949738
2021-07-28,74.50229645
2021-07-29,74.38999939
2021-07-30,74.2519989
2021-08-02,74.37909698
2021-08-03,74.33200073
2021-08-04,74.21440125
2021-08-05,74.18399811
2021-08-06,74.08200073
2021-08-09,74.49140167
2021-08-10,74.46620178
2021-08-11,74.4355011
2021-08-12,74.10299683
2021-08-13,74.26010132
2021-08-16,74.21679688
2021-08-17,74.13500214
2021-08-18,74.36450195
2021-08-19,74.26979828
2021-08-20,74.4292984
2021-08-23,74.30149841
2021-08-24,74.10590363
2021-08-25,74.14479828
2021-08-26,74.09999847
2021-08-27,74.15599823
2021-08-30,73.49659729
2021-08-31,73.41120148
2021-09-01,72.99669647
2021-09-02,72.98509979
2021-09-03,73.0542984
2021-09-06,72.99449921
2021-09-07,73.11000061
2021-09-08,73.39040375
2021-09-09,73.78900146
2021-09-10,73.53800201
2021-09-13,73.52429962
2021-09-14,73.540802
2021-09-15,73.65080261
2021-09-16,73.43800354
2021-09-17,73.56490326
2021-09-20,73.69609833
2021-09-21,73.65899658
2021-09-22,73.79270172
2021-09-23,73.87490082
2021-09-24,73.83999634
2021-09-27,73.81289673
2021-09-28,73.82530212
2021-09-29,74.16329956
2021-09-30,74.3219986
2021-10-01,74.25440216
2021-10-04,74.15209961
2021-10-05,74.57279968
2021-10-06,74.5632019
2021-10-07,74.76000214
2021-10-08,74.83000183
2021-10-11,75.30580139
2021-10-12,75.40260315
2021-10-13,75.48390198
2021-10-14,75.3062973
2021-10-15,74.99500275
2021-10-18,75.00589752
2021-10-19,75.23549652
2021-10-20,75.12010193
2021-10-21,74.80919647
2021-10-22,74.86540222
2021-10-25,74.99369812
2021-10-26,75.08989716
2021-10-27,74.88890076
2021-10-28,75.05000305
2021-10-29,74.79720306
2021-11-01,74.92829895
2021-11-02,74.82990265
2021-11-03,74.71199799
2021-11-04,74.4355011
2021-11-05,74.47810364
2021-11-08,74.19110107
2021-11-09,73.91850281
2021-11-10,74.17479706
2021-11-11,74.4048996
2021-11-12,74.32209778
2021-11-15,74.33999634
2021-11-16,74.43509674
2021-11-17,74.45860291
2021-11-18,74.25980377
2021-11-19,74.17440033
2021-11-22,74.30259705
2021-11-23,74.42980194
2021-11-24,74.4469986
2021-11-25,74.625
2021-11-26,74.50579834
2021-11-29,74.9815979
2021-11-30,75.05490112
2021-12-01,75.05090332
2021-12-02,75.01789856
2021-12-03,74.98349762
2021-12-06,75.23400116
2021-12-07,75.39129639
2021-12-08,75.40859985
2021-12-09,75.38330078
2021-12-10,75.59919739
2021-12-13,75.70999908
2021-12-14,75.82689667
2021-12-15,76.04720306
2021-12-16,76.21140289
2021-12-17,76.16750336
2021-12-20,76.0059967
2021-12-21,75.75869751
2021-12-22,75.68640137
2021-12-23,75.45850372
2021-12-24,75.06739807
2021-12-27,75.31500244
2021-12-28,74.9803009
2021-12-29,74.74500275
2021-12-30,74.57029724
2021-12-31,74.43119812
2022-01-03,74.51380157
2022-01-04,74.40329742
2022-01-05,74.53489685
2022-01-06,74.43009949
2022-01-07,74.41929626
2022-01-10,74.26999664
2022-01-11,74.05699921
2022-01-12,73.81529999
2022-01-13,73.79910278
2022-01-14,73.97229767
2022-01-17,74.3789978
2022-01-18,74.25509644
2022-01-19,74.61969757
2022-01-20,74.44920349
2022-01-21,74.45220184
2022-01-24,74.41320038
2022-01-25,74.64479828
2022-01-26,74.77999878
2022-01-27,74.89499664
2022-01-28,75.20929718
2022-01-31,75.03900146
2022-02-01,74.55580139
2022-02-02,74.74549866
2022-02-03,74.82240295
2022-02-04,74.64389801
2022-02-07,74.64219666
2022-02-08,74.65830231
2022-02-09,74.69519806
2022-02-10,74.80889893
2022-02-11,75.53839874
2022-02-14,75.34100342
2022-02-15,75.68540192
2022-02-16,75.17479706
2022-02-17,75.04199982
2022-02-18,75.06300354
2022-02-21,74.68240356
2022-02-22,74.51699829
2022-02-23,74.6230011
2022-02-24,74.63300323
2022-02-25,75.40830231
2022-02-28,75.06800079
2022-03-01,75.28479767
2022-03-02,75.80120087
2022-03-03,75.6309967
2022-03-04,75.89170074
2022-03-07,76.41799927
2022-03-08,77.08080292
2022-03-09,76.91449738
2022-03-10,76.13490295
2022-03-11,76.31030273
2022-03-14,76.75370026
2022-03-15,76.49009705
2022-03-16,76.26589966
2022-03-17,76.02420044
2022-03-18,75.9815979
2022-03-21,75.9464035
2022-03-22,76.30709839
2022-03-23,76.10189819
2022-03-24,76.55239868
2022-03-25,76.32350159
2022-03-28,76.27850342
2022-03-29,76.03410339
2022-03-30,75.66670227
2022-03-31,75.82779694
2022-04-01,75.90920258
2022-04-04,75.99479675
2022-04-05,75.47799683
2022-04-06,75.45069885
2022-04-07,75.94509888
2022-04-08,75.91320038
2022-04-11,75.91729736
2022-04-12,75.83699799
2022-04-13,76.14980316
2022-04-14,76.12169647
2022-04-15,76.30879974
2022-04-18,76.33139801
2022-04-19,76.28019714
2022-04-20,76.44539642
2022-04-21,76.27619934
2022-04-22,76.28520203
2022-04-25,76.46350098
2022-04-26,76.52780151
2022-04-27,76.7940979
2022-04-28,76.47219849
2022-04-29,76.58899689
2022-05-02,76.52310181
2022-05-03,76.52410126
2022-05-04,76.46730042
2022-05-05,76.00160217
2022-05-06,76.54180145
2022-05-09,76.95749664
2022-05-10,77.3655014
2022-05-11,77.27140045
2022-05-12,77.41840363
2022-05-13,77.44380188
2022-05-16,77.48629761
2022-05-17,77.80539703
2022-05-18,77.37239838
2022-05-19,77.81999969
2022-05-20,77.4210968
2022-05-23,77.81839752
2022-05-24,77.52680206
2022-05-25,77.47879791
2022-05-26,77.49729919
2022-05-27,77.63020325
2022-05-30,77.69200134
2022-05-31,77.52089691
2022-06-01,77.59899902
2022-06-02,77.58409882
2022-06-03,77.36049652
2022-06-06,77.69419861
2022-06-07,77.82099915
2022-06-08,77.67060089
2022-06-09,77.72429657
2022-06-10,77.8187027
2022-06-13,78.17759705
2022-06-14,78.16059875
2022-06-15,77.98549652
2022-06-16,77.90019989
2022-06-17,77.97769928
2022-06-20,77.96140289
2022-06-21,77.93399811
2022-06-22,78.13490295
2022-06-23,78.19309998
2022-06-24,78.14240265
2022-06-27,78.25229645
2022-06-28,78.44110107
2022-06-29,79.07319641
2022-06-30,78.89830017
2022-07-01,78.96299744
2022-07-04,78.95069885
2022-07-05,78.9394989
2022-07-06,79.36840057
2022-07-07,79.04389954
2022-07-08,79.22160339
2022-07-11,79.33139801
2022-07-12,79.47779846
2022-07-13,79.47640228
2022-07-14,79.80750275
2022-07-15,79.87830353
2022-07-18,79.72049713
2022-07-19,80.03029633
2022-07-20,79.85590363
2022-07-21,80.00340271
2022-07-22,79.77590179
2022-07-25,79.87680054
2022-07-26,79.72250366
2022-07-27,79.84120178
2022-07-28,79.84739685
2022-07-29,79.57150269
2022-08-01,79.19480133
2022-08-02,78.95570374
2022-08-03,78.60449982
2022-08-04,79.11830139
2022-08-05,79.1548996
2022-08-08,79.41059875
2022-08-09,79.60189819
2022-08-10,79.57839966
2022-08-11,79.09780121
2022-08-12,79.61399841
2022-08-15,79.62760162
2022-08-16,79.55290222
2022-08-17,79.14600372
2022-08-18,79.35970306
2022-08-19,79.76670074
2022-08-22,79.91790009
2022-08-23,79.88379669
2022-08-24,79.85449982
2022-08-25,79.79679871
2022-08-26,79.88289642
2022-08-29,79.95909882
2022-08-30,79.96790314
2022-08-31,79.68229675
2022-09-01,79.54879761
2022-09-02,79.71679688
2022-09-05,79.72450256
2022-09-06,79.78299713
2022-09-07,79.89510345
2022-09-08,79.64980316
2022-09-09,79.70629883
2022-09-12,79.65579987
2022-09-13,79.3553009
2022-09-14,79.60240173
2022-09-15,79.4536972
2022-09-16,79.84909821
2022-09-19,79.6894989
2022-09-20,79.70749664
2022-09-21,79.76270294
2022-09-22,80.05069733
2022-09-23,81.06220245
2022-09-26,81.25479889
2022-09-27,81.61579895
2022-09-28,81.72460175
2022-09-29,81.42870331
2022-09-30,81.48059845
2022-10-03,81.52130127
2022-10-04,81.49500275
2022-10-05,81.46549988
2022-10-06,81.64880371
2022-10-07,82.34899902
2022-10-10,82.83229828
2022-10-11,82.42070007
2022-10-12,82.27390289
2022-10-13,82.19999695
2022-10-14,82.19210052
2022-10-17,82.41280365
2022-10-18,82.19470215
2022-10-19,82.28639984
2022-10-20,82.99700165
2022-10-21,82.82569885
2022-10-24,82.54129791
2022-10-25,82.7614975
2022-10-26,82.44529724
2022-10-27,82.04959869
2022-10-28,82.44249725
2022-10-31,82.23919678
2022-11-01,82.72899628
2022-11-02,82.68450165
2022-11-03,82.88839722
2022-11-04,82.68180084
2022-11-07,81.97499847
2022-11-08,81.8259964
2022-11-09,81.40519714
2022-11-10,81.34380341
2022-11-11,80.48290253
2022-11-14,80.49700165
2022-11-15,80.99199677
2022-11-16,81.0714035
2022-11-17,81.49530029
2022-11-18,81.52490234
2022-11-21,81.51989746
2022-11-22,81.72769928
2022-11-23,81.71499634
2022-11-24,81.63289642
2022-11-25,81.65540314
2022-11-28,81.66970062
2022-11-29,81.65029907
2022-11-30,81.63089752
2022-12-01,81.30529785
2022-12-02,81.16220093
2022-12-05,81.42250061
2022-12-06,81.89900208
2022-12-07,82.37220001
2022-12-08,82.25350189
2022-12-09,82.27919769
2022-12-12,82.41300201
2022-12-13,82.6446991
2022-12-14,82.40249634
2022-12-15,82.50800323
2022-12-16,82.85790253
2022-12-19,82.72599792
2022-12-20,82.58190155
2022-12-21,82.63690186
2022-12-22,82.87860107
2022-12-23,82.87490082
2022-12-26,82.60410309
2022-12-27,82.9029007
2022-12-28,82.77610016
2022-12-29,82.85199738
2022-12-30,82.83509827
2023-01-02,82.74980164
2023-01-03,82.70600128
2023-01-04,82.78569794
2023-01-05,82.66649628
2023-01-06,82.64520264
2023-01-09,82.27339935
2023-01-10,82.18009949
2023-01-11,81.63739777
2023-01-12,81.63179779
2023-01-13,81.11560059
2023-01-16,81.27799988
2023-01-17,81.65260315
2023-01-18,81.52549744
2023-01-19,81.43599701
2023-01-20,81.2397995
2023-01-23,80.97599792
2023-01-24,81.48799896
2023-01-25,81.60189819
2023-01-26,81.50270081
2023-01-27,81.44509888
2023-01-30,81.50800323
2023-01-31,81.57990265
2023-02-01,81.7684021
2023-02-02,81.71029663
2023-02-03,82.04589844
2023-02-06,82.22599792
2023-02-07,82.75499725
2023-02-08,82.74189758
2023-02-09,82.65950012
2023-02-10,82.53320313
2023-02-13,82.51300049
2023-02-14,82.59739685
2023-02-15,82.86759949
2023-02-16,82.73770142
2023-02-17,82.69529724
2023-02-20,82.75800323
2023-02-21,82.69750214
2023-02-22,82.86119843
2023-02-23,82.83529663
2023-02-24,82.61789703
2023-02-27,82.91799927
2023-02-28,82.65200043
2023-03-01,82.63539886
2023-03-02,82.41989899
2023-03-03,82.35569763
2023-03-06,81.71250153
2023-03-07,81.85440063
2023-03-08,82.07460022
2023-03-09,81.96450043
2023-03-10,82.0184021
2023-03-13,81.95800018
2023-03-14,82.41739655
2023-03-15,82.30490112
2023-03-16,82.71569824
2023-03-17,82.62280273
2023-03-20,82.53299713
2023-03-21,82.52909851
2023-03-22,82.67700195
2023-03-23,82.52580261
2023-03-24,82.26529694
2023-03-27,82.33879852
2023-03-28,82.21489716
2023-03-29,82.16429901
2023-03-30,82.25540161
2023-03-31,82.10050201
2023-04-03,82.18479919
2023-04-04,82.14089966
2023-04-05,82.1147995
2023-04-06,81.94999695
2023-04-07,81.83129883
2023-04-10,81.88480377
2023-04-11,81.98390198
2023-04-12,82.07009888
2023-04-13,81.96060181
2023-04-14,81.68070221
2023-04-17,81.84480286
2023-04-18,82.00370026
2023-04-19,82.10790253
2023-04-20,82.34010315
2023-04-21,82.14089966
2023-04-24,82.05480194
2023-04-25,81.85230255
2023-04-26,81.99160004
2023-04-27,81.76689911
2023-04-28,81.76509857
2023-05-01,81.74479675
2023-05-02,81.77469635
2023-05-03,81.77870178
2023-05-04,81.77999878
2023-05-05,81.7161026
2023-05-08,81.72979736
2023-05-09,81.78710175
2023-05-10,82.10500336
2023-05-11,81.91989899
2023-05-12,82.10030365
2023-05-15,82.20030212
2023-05-16,82.26670074
2023-05-17,82.29599762
2023-05-18,82.45030212
2023-05-19,82.72509766
2023-05-22,82.90480042
2023-05-23,82.82499695
2023-05-24,82.89060211
2023-05-25,82.71369934
2023-05-26,82.74210358
2023-05-29,82.57479858
2023-05-30,82.57969666
2023-05-31,82.68389893
2023-06-01,82.66680145
2023-06-02,82.27670288
2023-06-05,82.40979767
2023-06-06,82.51119995
2023-06-07,82.51719666
2023-06-08,82.61810303
2023-06-09,82.48829651
2023-06-12,82.44480133
2023-06-13,82.33719635
2023-06-14,82.29039764
2023-06-15,82.04499817
2023-06-16,81.91269684
2023-06-19,81.91480255
2023-06-20,81.98139954
2023-06-21,81.9917984
2023-06-22,81.9414978
2023-06-23,81.91929626
2023-06-26,81.98480225
2023-06-27,82.00650024
2023-06-28,81.99839783
2023-06-29,82.02649689
2023-06-30,82.07540131
2023-07-03,82.09629822
2023-07-04,81.95010376
2023-07-05,82.00710297
2023-07-06,82.39409637
2023-07-07,82.7684021
2023-07-10,82.61530304
2023-07-11,82.52529907
2023-07-12,82.39990234
2023-07-13,82.00180054
2023-07-14,82.03079987
2023-07-17,82.07679749
2023-07-18,82.06159973
2023-07-19,82.07540131
2023-07-20,82.06169891
2023-07-21,82.08239746
