date,tri
2024-03-05,22900.65039
2024-03-06,22988.34961
2024-03-07,23036.05078
2024-03-11,22895.44922
2024-03-12,22840.90039
2024-03-13,22399
2024-03-14,22623.69922
2024-03-15,22494.69922
2024-03-18,22541.15039
2024-03-19,22274.65039
2024-03-20,22307.75
2024-03-21,22538.90039
2024-03-22,22633.80078
2024-03-26,22601.34961
2024-03-27,22698.5
2024-03-28,22920.69922
2024-04-01,23107.15039
2024-04-02,23138.55078
2024-04-03,23136.59961
2024-04-04,23206
2024-04-05,23240.55078
2024-04-08,23380.30078
2024-04-09,23348.90039
2024-04-10,23474.69922
2024-04-12,23254.90039
2024-04-15,22967.09961
2024-04-16,22870.30078
2024-04-18,22740.19922
2024-04-19,22859.80078
2024-04-22,23078.90039
2024-04-23,23116
2024-04-24,23167.80078
2024-04-25,23329.80078
2024-04-26,23232.09961
2024-04-29,23443.80078
2024-04-30,23436.5
2024-05-02,23541.30078
2024-05-03,23382.75
2024-05-06,23297.75
2024-05-07,23103.75
2024-05-08,23166
2024-05-09,22790.19922
2024-05-10,22909.09961
2024-05-13,22956.34961
2024-05-14,23118.19922
2024-05-15,23133.84961
2024-05-16,23343.55078
2024-05-17,23444.30078
2024-05-21,23569.90039
2024-05-22,23633.90039
2024-05-23,23982.34961
2024-05-24,23980.09961
2024-05-27,23959.84961
2024-05-28,23873.90039
2024-05-29,23687.69922
2024-05-30,23466.30078
2024-05-31,23518.05078
2024-06-03,24344.19922
2024-06-04,22739.59961
2024-06-05,23550.75
2024-06-06,23806.94922
2024-06-07,24266.05078
2024-06-10,24271.15039
2024-06-11,24271.05078
2024-06-12,24348.80078
2024-06-13,24449.5
2024-06-14,24571.65039
2024-06-18,24683.55078
2024-06-19,24599.90039
2024-06-20,24649.84961
2024-06-21,24555.5
2024-06-24,24621.59961
2024-06-25,24757.80078
2024-06-26,24867.15039
2024-06-27,25026.55078
2024-06-28,25007.25
2024-07-01,25155.69922
2024-07-02,25120.09961
2024-07-03,25306.90039
2024-07-04,25342.55078
2024-07-05,25391.25
2024-07-08,25393.55078
2024-07-09,25515.09961
2024-07-10,25425.65039
2024-07-11,25433.75
2024-07-12,25577.30078
2024-07-15,25696.05078
2024-07-16,25679.09961
2024-07-18,25784.80078
2024-07-19,25450.84961
2024-07-22,25490.40039
2024-07-23,25419.59961
2024-07-24,25389
2024-07-25,25407.5
2024-07-26,25841.90039
2024-07-29,25901.94922
2024-07-30,25914.09961
2024-07-31,26025.59961
2024-08-01,26057.80078
2024-08-02,25771.90039
2024-08-05,25043.05078
2024-08-06,24940.75
2024-08-07,25349
2024-08-08,25161.25
2024-08-09,25425.40039
2024-08-12,25386.05078
2024-08-13,25155.15039
2024-08-14,25160.65039
2024-08-16,25578.5
2024-08-19,25638.19922
2024-08-20,25782.34961
2024-08-21,25853.19922
2024-08-22,25910.44922
2024-08-23,25905.94922
2024-08-26,26076.80078
2024-08-27,26083.15039
2024-08-28,26116.80078
2024-08-29,26188.90039
2024-08-30,26274.34961
2024-09-02,26335
2024-09-03,26341.69922
2024-09-04,26275.75
2024-09-05,26239.09961
2024-09-06,25928.55078
2024-09-09,26011.25
2024-09-10,26115.19922
2024-09-11,25987.80078
2024-09-12,26461.09961
2024-09-13,26419.90039
2024-09-16,26453.40039
2024-09-17,26471.30078
2024-09-18,26420.15039
2024-09-19,26425.25
2024-09-20,26821
2024-09-23,27024.09961
2024-09-24,27027.5
2024-09-25,27051.65039
2024-09-26,27256.25
2024-09-27,27253.84961
2024-09-30,26890.15039
2024-10-01,26885.25
2024-10-03,26305.25
2024-10-04,26056
2024-10-07,25749.65039
2024-10-08,26057.34961
2024-10-09,26076.59961
2024-10-10,26079.44922
2024-10-11,26054.09961
2024-10-14,26197.90039
2024-10-15,26149.09961
2024-10-16,26058.09961
2024-10-17,25765.34961
2024-10-18,25853.80078
2024-10-21,25739.5
2024-10-22,25348.05078
2024-10-23,25320.65039
2024-10-24,25275.5
2024-10-25,25022.19922
2024-10-28,25175.19922
2024-10-29,25321.30078
2024-10-30,25195.05078
2024-10-31,25059.5
2024-11-01,25184.59961
2024-11-04,24857.75
2024-11-05,25060.80078
2024-11-06,25403.15039
2024-11-07,25110.69922
2024-11-08,25002.94922
2024-11-11,25013.30078
2024-11-12,24715.55078
2024-11-13,24347
2024-11-14,24366.05078
2024-11-18,24301
2024-11-19,24374.69922
2024-11-21,24135.09961
2024-11-22,24655.34961
2024-11-25,24993.65039
2024-11-26,24983.09961
2024-11-27,25115.15039
2024-11-28,24836.25
2024-11-29,25053.94922
2024-12-02,25198.15039
2024-12-03,25393.25
2024-12-04,25428.40039
2024-12-05,25657.84961
2024-12-06,25663.90039
2024-12-09,25594.19922
2024-12-10,25600.19922
2024-12-11,25635.05078
2024-12-12,25546.40039
2024-12-13,25724.59961
2024-12-16,25652.84961
2024-12-17,25321.65039
2024-12-18,25137.59961
2024-12-19,24884.94922
2024-12-20,24448.84961
2024-12-23,24599.75
2024-12-24,24572.5
2024-12-26,24611.34961
2024-12-27,24632
2024-12-30,24500.75
2024-12-31,24495.55078
2025-01-02,25028.80078
2025-01-03,24879.84961
2025-01-06,24404.59961
2025-01-07,24478.09961
2025-01-08,24426
2025-01-09,24232.30078
2025-01-10,24064.75
2025-01-13,23586.80078
2025-01-14,23770.59961
2025-01-15,23839.25
2025-01-16,23984.55078
2025-01-17,23926
2025-01-20,24048.80078
2025-01-21,23664.75
2025-01-22,23738.40039
2025-01-23,23823.25
2025-01-24,23660.19922
2025-01-27,23319.94922
2025-01-28,23440.05078
2025-01-29,23696.25
2025-01-30,23772.5
2025-01-31,24053.44922
2025-02-03,23896.15039
2025-02-04,24279.65039
2025-02-05,24271.34961
2025-02-06,24161
2025-02-07,24125.5
2025-02-10,23897
2025-02-11,23530.80078
2025-02-12,23508.34961
2025-02-13,23504.84961
2025-02-14,23325.15039
2025-02-17,23343.15039
2025-02-18,23331.40039
2025-02-19,23368.55078
2025-02-20,23411.40039
2025-02-21,23274.05078
2025-02-24,23021.69922
2025-02-25,22987.15039
2025-02-27,22948.30078
2025-02-28,22479.44922
2025-03-03,22514.19922
2025-03-04,22504.90039
2025-03-05,22818.80078
2025-03-06,23038.80078
2025-03-07,23027.69922
2025-03-10,22890.75
2025-03-11,22942.69922
2025-03-12,22919.90039
2025-03-13,22837.84961
2025-03-17,22960.80078
2025-03-18,23340.40039
2025-03-19,23468.34961
2025-03-20,23730.69922
2025-03-21,23902.09961
2025-03-24,24214.19922
2025-03-25,24159.90039
2025-03-26,23990.40039
