date,nav
2017-07-28,219.5400
2017-07-31,221.1500
2017-08-01,221.7400
2017-08-02,221.3300
2017-08-03,219.7100
2017-08-04,221.5000
2017-08-07,222.4600
2017-08-08,220.7200
2017-08-09,218.6800
2017-08-10,216.0200
2017-08-11,214.5400
2017-08-14,216.9600
2017-08-16,219.2900
2017-08-17,219.2700
2017-08-18,218.0900
2017-08-21,216.1500
2017-08-22,215.9400
2017-08-23,217.6500
2017-08-24,218.0100
2017-08-28,219.6200
2017-08-29,217.4900
2017-08-30,219.6300
2017-08-31,219.9900
2017-09-01,221.7600
2017-09-04,220.1600
2017-09-05,220.9700
2017-09-06,220.8600
2017-09-07,221.5200
2017-09-08,220.8700
2017-09-11,222.8500
2017-09-12,224.6600
2017-09-13,223.8400
2017-09-14,224.0300
2017-09-15,223.8500
2017-09-18,225.2600
2017-09-19,225.6800
2017-09-20,225.2900
2017-09-21,224.6700
2017-09-22,220.3900
2017-09-25,218.0600
2017-09-26,218.4500
2017-09-27,215.3700
2017-09-28,216.4200
2017-09-29,217.7000
2017-10-03,219.0700
2017-10-04,219.7100
2017-10-05,219.3000
2017-10-06,221.5900
2017-10-09,221.7000
2017-10-10,221.9500
2017-10-11,220.8800
2017-10-12,223.1400
2017-10-13,223.9300
2017-10-16,224.9200
2017-10-17,225.0700
2017-10-18,224.3400
2017-10-23,224.0100
2017-10-24,224.3700
2017-10-25,225.7900
2017-10-26,226.5100
2017-10-27,226.1200
2017-10-30,227.5100
2017-10-31,226.9400
2017-11-01,229.4700
2017-11-02,229.4700
2017-11-03,229.6100
2017-11-06,229.7500
2017-11-07,227.9500
2017-11-08,226.4600
2017-11-09,227.0500
2017-11-10,227.3000
2017-11-13,225.3100
2017-11-14,224.3900
2017-11-15,222.1900
2017-11-16,224.6900
2017-11-17,226.2700
2017-11-20,226.7100
2017-11-21,227.2600
2017-11-22,227.4000
2017-11-23,227.3900
2017-11-24,228.2700
2017-11-27,228.5800
2017-11-28,227.6600
2017-11-29,227.5900
2017-11-30,225.2400
2017-12-01,222.8200
2017-12-04,223.0600
2017-12-05,222.9800
2017-12-06,221.0200
2017-12-07,224.2100
2017-12-08,226.2700
2017-12-11,227.1300
2017-12-12,225.6500
2017-12-13,224.1300
2017-12-14,225.3800
2017-12-15,227.3400
2017-12-18,228.7800
2017-12-19,230.8800
2017-12-20,230.9900
2017-12-21,231.4500
2017-12-22,232.2800
2017-12-26,232.9600
2017-12-27,232.4200
2017-12-28,232.4000
2017-12-29,233.2600
2018-01-01,231.8000
2018-01-02,231.5400
2018-01-03,231.6900
2018-01-04,233.3400
2018-01-05,234.6800
2018-01-08,236.2700
2018-01-09,236.0900
2018-01-10,235.1200
2018-01-11,235.6500
2018-01-12,236.2800
2018-01-15,236.7800
2018-01-16,235.1000
2018-01-17,236.7800
2018-01-18,236.0800
2018-01-19,237.5900
2018-01-22,237.9100
2018-01-23,240.5200
2018-01-24,240.2300
2018-01-25,239.2900
2018-01-29,239.4900
2018-01-30,238.1800
2018-01-31,237.5700
2018-02-01,237.5600
2018-02-02,231.4300
2018-02-05,230.2400
2018-02-06,226.6900
2018-02-07,226.9100
2018-02-08,228.8300
2018-02-09,227.0200
2018-02-12,228.7200
2018-02-14,227.8500
2018-02-15,227.9900
2018-02-16,226.0600
2018-02-19,224.0800
2018-02-20,223.8100
2018-02-21,224.2300
2018-02-22,223.4700
2018-02-23,226.2400
2018-02-26,228.5500
2018-02-27,227.7300
2018-02-28,226.5500
2018-03-01,225.4600
2018-03-05,223.2700
2018-03-06,221.3400
2018-03-07,219.5300
2018-03-08,220.8100
2018-03-09,220.3100
2018-03-12,223.9300
2018-03-13,224.8900
2018-03-14,224.9200
2018-03-15,223.9400
2018-03-16,221.2300
2018-03-19,218.5400
2018-03-20,219.2300
2018-03-21,219.7700
2018-03-22,218.7700
2018-03-23,216.6100
2018-03-26,219.4200
2018-03-27,221.1500
2018-03-28,219.7300
2018-04-02,221.4900
2018-04-03,222.7200
2018-04-04,220.4300
2018-04-05,224.6400
2018-04-06,225.2100
2018-04-09,225.8900
2018-04-10,226.3900
2018-04-11,226.3200
2018-04-12,226.4800
2018-04-13,226.5400
2018-04-16,226.9000
2018-04-17,227.5400
2018-04-18,227.1700
2018-04-19,228.7300
2018-04-20,228.6200
2018-04-23,229.4500
2018-04-24,229.3000
2018-04-25,227.7600
2018-04-26,228.8500
2018-04-27,230.2500
2018-04-30,232.0400
2018-05-02,230.3500
2018-05-03,229.1400
2018-05-04,228.4200
2018-05-07,230.4600
2018-05-08,230.8000
2018-05-09,230.6800
2018-05-10,229.3300
2018-05-11,230.7100
2018-05-14,230.3500
2018-05-15,229.5700
2018-05-16,228.1900
2018-05-17,227.7300
2018-05-18,225.8100
2018-05-21,223.6100
2018-05-22,224.9300
2018-05-23,222.8400
2018-05-24,223.9300
2018-05-25,226.3800
2018-05-28,228.3100
2018-05-29,227.2700
2018-05-30,226.8200
2018-05-31,228.4900
2018-06-01,227.1700
2018-06-04,225.8000
2018-06-05,224.7200
2018-06-06,226.8200
2018-06-07,228.7500
2018-06-08,228.6900
2018-06-11,229.1700
2018-06-12,230.1100
2018-06-13,229.7900
2018-06-14,229.1500
2018-06-15,228.7100
2018-06-18,228.4900
2018-06-19,226.7000
2018-06-20,227.6000
2018-06-21,226.7100
2018-06-22,228.1500
2018-06-25,226.8200
2018-06-26,226.9400
2018-06-27,224.5600
2018-06-28,222.5600
2018-06-29,225.2700
2018-07-02,224.1500
2018-07-03,224.8300
2018-07-04,225.3100
2018-07-05,225.0700
2018-07-06,225.4800
2018-07-09,227.4600
2018-07-10,229.4600
2018-07-11,228.3000
2018-07-12,228.8300
2018-07-13,227.9000
2018-07-16,225.2600
2018-07-17,227.5400
2018-07-18,226.5700
2018-07-19,226.1300
2018-07-20,227.4200
2018-07-23,229.8500
2018-07-24,231.9700
2018-07-25,231.6400
2018-07-26,232.9500
2018-07-27,235.5500
2018-07-30,236.2000
2018-07-31,237.1100
2018-08-01,236.5400
2018-08-02,234.9600
2018-08-03,237.3100
2018-08-06,238.2000
2018-08-07,238.2100
2018-08-08,238.7800
2018-08-09,239.5200
2018-08-10,238.5500
2018-08-13,237.2300
2018-08-14,238.7800
2018-08-16,237.8400
2018-08-17,240.1500
2018-08-20,241.4000
2018-08-21,241.7100
2018-08-23,241.7900
2018-08-24,240.7300
2018-08-27,243.4400
2018-08-28,243.5900
2018-08-29,243.1400
2018-08-30,243.3300
2018-08-31,243.7900
2018-09-03,242.2000
2018-09-04,239.2100
2018-09-05,238.7200
2018-09-06,239.5300
2018-09-07,241.2200
2018-09-10,238.3700
2018-09-11,235.1500
2018-09-12,236.2300
2018-09-14,239.2800
2018-09-17,236.9600
2018-09-18,234.5500
2018-09-19,233.2500
2018-09-21,230.3700
